""	9CL_Bc74_Bc01	9CL_Bc74_Bc02	9CL_Bc74_Bc03	9CL_Bc74_Bc04	9CL_Bc74_Bc05	9CL_Bc74_Bc06	9CL_Bc74_Bc07	9CL_Bc74_Bc09	9CL_Bc74_Bc10	9CL_Bc74_Bc11	9CL_Bc74_Bc12	9CL_Bc74_Bc14	9CL_Bc74_Bc16	9CL_Bc74_Bc19	9CL_Bc74_Bc21	9CL_Bc74_Bc22	9CL_Bc74_Bc23	9CL_Bc74_Bc24	9CL_Bc74_Bc25	9CL_Bc74_Bc26	9CL_Bc74_Bc30	9CL_Bc74_Bc32	9CL_Bc75_Bc01	9CL_Bc75_Bc03	9CL_Bc75_Bc04	9CL_Bc75_Bc05	9CL_Bc75_Bc06	9CL_Bc75_Bc07	9CL_Bc75_Bc08	9CL_Bc75_Bc09	9CL_Bc75_Bc11	9CL_Bc75_Bc12	9CL_Bc75_Bc13	9CL_Bc75_Bc14	9CL_Bc75_Bc15	9CL_Bc75_Bc16	9CL_Bc75_Bc17	9CL_Bc75_Bc18	9CL_Bc75_Bc19	9CL_Bc75_Bc20	9CL_Bc75_Bc21	9CL_Bc75_Bc22	9CL_Bc75_Bc24	9CL_Bc75_Bc25	9CL_Bc75_Bc27	9CL_Bc75_Bc28	9CL_Bc75_Bc30	9CL_Bc75_Bc31	9CL_Bc75_Bc32	9CL_Bc76_Bc01	9CL_Bc76_Bc02	9CL_Bc76_Bc03	9CL_Bc76_Bc04	9CL_Bc76_Bc05	9CL_Bc76_Bc06	9CL_Bc76_Bc07	9CL_Bc76_Bc08	9CL_Bc76_Bc09	9CL_Bc76_Bc10	9CL_Bc76_Bc11	9CL_Bc76_Bc12	9CL_Bc76_Bc13	9CL_Bc76_Bc14	9CL_Bc76_Bc16	9CL_Bc76_Bc17	9CL_Bc76_Bc20	9CL_Bc76_Bc21	9CL_Bc76_Bc22	9CL_Bc76_Bc23	9CL_Bc76_Bc24	9CL_Bc76_Bc25	9CL_Bc76_Bc26	9CL_Bc76_Bc27	9CL_Bc76_Bc28	9CL_Bc76_Bc31	9CL_Bc76_Bc32	9CL_Bc77_Bc01	9CL_Bc77_Bc02	9CL_Bc77_Bc03	9CL_Bc77_Bc04	9CL_Bc77_Bc05	9CL_Bc77_Bc09	9CL_Bc77_Bc10	9CL_Bc77_Bc11	9CL_Bc77_Bc12	9CL_Bc77_Bc13	9CL_Bc77_Bc14	9CL_Bc77_Bc15	9CL_Bc77_Bc16	9CL_Bc77_Bc17	9CL_Bc77_Bc20	9CL_Bc77_Bc21	9CL_Bc77_Bc23	9CL_Bc77_Bc24	9CL_Bc77_Bc25	9CL_Bc77_Bc26	9CL_Bc77_Bc28	9CL_Bc77_Bc29	9CL_Bc77_Bc30	9CL_Bc77_Bc31	9CL_Bc77_Bc32	9CL_Bc78_Bc01	9CL_Bc78_Bc02	9CL_Bc78_Bc03	9CL_Bc78_Bc04	9CL_Bc78_Bc05	9CL_Bc78_Bc06	9CL_Bc78_Bc07	9CL_Bc78_Bc09	9CL_Bc78_Bc10	9CL_Bc78_Bc11	9CL_Bc78_Bc12	9CL_Bc78_Bc13	9CL_Bc78_Bc14	9CL_Bc78_Bc15	9CL_Bc78_Bc16	9CL_Bc78_Bc17	9CL_Bc78_Bc18	9CL_Bc78_Bc19	9CL_Bc78_Bc20	9CL_Bc78_Bc21	9CL_Bc78_Bc22	9CL_Bc78_Bc23	9CL_Bc78_Bc24	9CL_Bc78_Bc25	9CL_Bc78_Bc26	9CL_Bc78_Bc27	9CL_Bc78_Bc28	9CL_Bc78_Bc29	9CL_Bc78_Bc30	9CL_Bc78_Bc31	9CL_Bc79_Bc01	9CL_Bc79_Bc02	9CL_Bc79_Bc03	9CL_Bc79_Bc04	9CL_Bc79_Bc05	9CL_Bc79_Bc07	9CL_Bc79_Bc08	9CL_Bc79_Bc09	9CL_Bc79_Bc10	9CL_Bc79_Bc11	9CL_Bc79_Bc12	9CL_Bc79_Bc13	9CL_Bc79_Bc14	9CL_Bc79_Bc15	9CL_Bc79_Bc16	9CL_Bc79_Bc17	9CL_Bc79_Bc18	9CL_Bc79_Bc20	9CL_Bc79_Bc22	9CL_Bc79_Bc23	9CL_Bc79_Bc24	9CL_Bc79_Bc25	9CL_Bc79_Bc26	9CL_Bc79_Bc27	9CL_Bc79_Bc28	9CL_Bc79_Bc30	9CL_Bc79_Bc31	9CL_Bc79_Bc32
PNMT	0	1.48209464550018	0	0.581672847270966	2.39241123199463	0	0	0	1.21302533149719	0	4.82008743286133	2.75219488143921	2.87530755996704	0	1.51365530490875	0	2.3660831451416	0	1.59455871582031	0	0.960250616073608	1.24083149433136	3.36784172058105	1.55505394935608	0	3.04678010940552	0	0	0	0.836333334445953	0	1.1092437505722	1.42021870613098	1.71057116985321	0	1.47580122947693	2.85644483566284	0	0	1.22233498096466	0	0	0	0	0	0	5.5713791847229	0.774892151355743	2.10970950126648	1.75339674949646	0	3.88405728340149	0	0.327173888683319	0.675958812236786	0	3.81515407562256	3.72222423553467	0.706250190734863	0	1.94425487518311	0.756507277488709	0	0	1.10218191146851	2.08039116859436	2.65659117698669	1.12648177146912	3.04831552505493	0	0.988688766956329	5.39161825180054	4.94517230987549	0	1.04003357887268	0	4.44426488876343	1.70472514629364	0	0	0	3.04066252708435	0	1.04176878929138	0.501627147197723	1.2090255022049	1.27350842952728	2.94805288314819	0	3.46074390411377	0	2.68393778800964	0	0	0	1.67171776294708	0.452479004859924	3.2368438243866	0	6.09815883636475	1.62317621707916	1.94818997383118	0	0.94600635766983	5.52973127365112	0	0	2.07708477973938	2.49487233161926	0	1.17554450035095	18.5678367614746	1.29595053195953	0	0	1.30284082889557	1.89066684246063	1.66635453701019	0.945910096168518	0	0.596870541572571	1.46814477443695	0.999014377593994	0.875007808208466	0	4.40512323379517	0	2.54330635070801	1.28010380268097	1.57961177825928	0	0.97743147611618	0	0	2.91349363327026	0	0.403445720672607	2.15843653678894	0	0	0	0.925064623355865	1.08996117115021	0	0	0	3.37295126914978	0	6.57471084594727	0	0	2.39226007461548	0	2.5330183506012	0	3.5247220993042	0	1.06608283519745	0
ID2	0	0	2.52393674850464	4.07170963287354	0.598102807998657	0	0	0	0	1.43016040325165	4.82008743286133	0.917398273944855	1.91687166690826	4.63496208190918	0	0	1.1830415725708	2.56405663490295	0	3.39199995994568	0.960250616073608	7.44498920440674	16.8392086029053	0	2.56587815284729	0	1.73199844360352	1.93401765823364	0.699961364269257	4.18166637420654	0	0	0	0	5.71830701828003	5.90320491790772	0	2.26763415336609	0	4.88933992385864	3.61036229133606	1.45328104496002	5.18105936050415	4.55846214294434	0.664552748203278	0	3.34282755851746	5.42424488067627	0	0.87669837474823	1	7.76811456680298	0	9.16086864471436	3.37979388237	2.70703482627869	1.90757703781128	0.744444847106934	0	1.25669515132904	0	0.756507277488709	0.939977884292603	0	1.04571330547333	8.32156467437744	0	2.25296354293823	0	4.41986560821533	0	0	1.23629307746887	0	5.20016813278198	5.76850271224976	0	0	0	1.75058329105377	0	1.01355421543121	0	1.38902497291565	0	0	3.18377089500427	4.71688461303711	1.68170881271362	0	1.64258539676666	0	2.8364634513855	3.48065209388733	0	0.835858881473541	0.904958009719849	2.15789604187012	4.15445137023926	24.392635345459	0.811588108539581	4.87047481536865	16.4276142120361	4.73003149032593	1.57992327213287	10.8908452987671	0.610634803771973	1.03854238986969	5.61346292495728	0.904052376747131	0.587772250175476	1.09222567081451	0	0	7.63898754119873	0	1.89066684246063	1.66635453701019	0	0	1.79061162471771	7.34072399139404	0	0	0	0	1.35334193706512	0	0	0.789805889129639	0	0	6.02141237258911	1.02499902248383	4.37024021148682	0	1.21033716201782	6.47530937194824	0.763951897621155	0.576635420322418	1.05955755710602	3.70025849342346	0	0	0	1.15776324272156	1.68647563457489	1.33429157733917	0	0	0	0	2.70861649513245	1.2665091753006	0	0	0	0	0
ANKRD55	1.37087857723236	0	0	0	0	0	1.61520528793335	0	1.21302533149719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855292677879334	0	0	3.86803531646729	0	0	0	0	0	0	0	7.2402811050415	0	0	0	0	0	0	0	0	0	0	1.11427581310272	0	0	0	0	1.94202864170074	0	0	0	0	0	0.744444847106934	0	0	9.72127437591553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89201271533966	0	0	0	0	0	0	0	2.18445134162903	0.647975265979767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.271653175354	0	0	0	0	0	0	0	0	0	2.15843653678894	0	0	0	0	0	0	0	0	0	0	0	1.23615670204163	0	19.1380805969238	0	0	0	0	0	0	0
ANKRD28	2.71159791946411	1.48209464550018	0	0.581672847270966	0	0	0	0	0	0	0	0	0	0	6.05462121963501	0	0	1.7093710899353	1.59455871582031	0.565333306789398	0	0	0	0	0	0	0	19.3401756286621	2.79984545707703	0.836333334445953	0	0	0.473406225442886	0	0	4.42740392684937	0	3.40145111083984	0	0	0	0	0	1.82338488101959	0.664552748203278	0	0	1.54978430271149	0	1.75339674949646	0	1.94202864170074	0	1.30869555473328	0	0.902344942092896	0.95378851890564	0	0	0	0	0.756507277488709	0	0.70916885137558	0	0	0	0	0	0.883973121643066	0	0	1.23629307746887	0	0	0	0	0	0	0	1.39300620555878	0	1.34458410739899	0	2.00650858879089	1.2090255022049	0	0	1.68170881271362	0	0.821292698383331	0	0.945487797260284	0	2.64352560043335	0.417929440736771	0	0	1.24633550643921	1.74233102798462	0.811588108539581	0	0	0	0	0	1.22126960754395	0	2.49487233161926	0	0.587772250175476	2.18445134162903	0	1.45224869251251	1.90974688529968	0.898091614246368	0	0	0.945910096168518	1.19312071800232	0	0	0.999014377593994	1.75001561641693	0	0	0	0	0	0	0	0	0	5.12499523162842	0	1.08380806446075	0.403445720672607	1.07921826839447	1.52790379524231	0	0	1.85012924671173	0	0	1.09860932826996	0	0	0	0	1.23615670204163	1.51487863063812	7.17678022384644	0.902872204780579	1.2665091753006	0	0	0.822816550731659	0	0
RTN2	0	0	0	2.03585481643677	1.19620561599731	0	0	0	0	0	0	0.917398273944855	0	0	0	0	0	0.854685544967651	0.797279357910156	1.1306666135788	0	0	2.2452278137207	1.55505394935608	0	0	0	11.6041059494019	0.699961364269257	1.67266666889191	1.09052240848541	0	0.946812450885773	0	0	1.47580122947693	0	0	0	0	0	2.17992162704468	0	0.911692440509796	1.32910549640656	0	2.22855162620544	0.774892151355743	1.05485475063324	0	0	1.94202864170074	0	0.654347777366638	0	0	0.95378851890564	0.744444847106934	0.706250190734863	0	11.6655292510986	0	0	0	0	0	0	0	0	0	0	0	4.94517230987549	0	0	0	0	0	1.51534521579742	2.6258749961853	1.39300620555878	1.01355421543121	0	1.04176878929138	0	0	1.27350842952728	0	0	0	3.28517079353333	2.68393778800964	0	0	0	0.835858881473541	0	0	0	3.48466205596924	1.62317621707916	0	0	0.94600635766983	0	0	0	0	1.24743616580963	0.904052376747131	0	9.83003044128418	0	1.45224869251251	0	0	0	1.66635453701019	0	0	0	0	0	0.875007808208466	0	1.10128080844879	1.35334193706512	0	0	0	0	0	0	1.02499902248383	0	0	0.806891441345215	2.15843653678894	0	0	0	0	0	0	0	0	1.68647563457489	0	0	1.23615670204163	0	0	0.902872204780579	0	0	0	0	0	0
CDKL5	0	0	0	1.94540476799011	1.24285757541657	3.46272015571594	0	8.23459815979004	0	0	1.95213544368744	0	4.62445259094238	0	0	0	0	1.7093710899353	0	0	0	0	0	0.77752697467804	1.95690977573395	0	2.88377737998962	0	0	0.836333334445953	0	0	0.556252300739288	0	0	10.5431241989136	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75339674949646	1.93700003623962	8.35849094390869	1.16872799396515	2.21267700195313	2.85524988174439	0	1.90757703781128	1.48888969421387	2.6046507358551	0	0	6.85849475860596	3.7570915222168	1.89986324310303	3.53137421607971	3.83104038238525	0.885530352592468	1.18393230438232	6.50713777542114	0	0	0	0	0	1.96982371807098	3.20382642745972	0	0	3.05190515518189	0	1.39300620555878	0	0	0	0	1.97192060947418	0	0	0	3.37768602371216	0.821292698383331	0	2.82133555412293	0	0.377646535634995	0	0.993643939495087	0	0.415445148944855	0.87116551399231	0	0	0	0.94600635766983	0	0	0.610634803771973	0	2.15182757377625	0	2.57209134101868	0	1.29595053195953	0	0	2.19354963302612	0	4.7691068649292	0	0	0.61477667093277	3.43692708015442	1.08492958545685	1.92676711082459	0	1.30281507968903	0	0	0	0	0	0	0	3.06372213363647	0	1.08380806446075	1.34468460083008	0	0	0	0	2.40424299240112	0	0	0	0	0	0	6.81140089035034	0	0	0	0	1.2665091753006	0	0	0	2.94878530502319	2.13244533538818
F11R	0	0	1.68262445926666	2.05592250823975	1.19620561599731	0	3.2304105758667	0	1.21302533149719	0	0	0	2.87530755996704	0	0	0	1.1830415725708	0	0	0	0.960250616073608	1.24083149433136	0	0	0	0	0.865999221801758	0	0	0	1.09052240848541	0	0.946812450885773	0	0	2.95160245895386	0	3.40145111083984	0	1.22233498096466	0	0	3.10863566398621	0.911692440509796	0.664552748203278	1.24556744098663	2.22855162620544	1.25687503814697	0	0	0	1.94202864170074	4.6749119758606	1.27663242816925	0	0	0	0.744444847106934	1.41250038146973	0	2.83861207962036	3.02602910995483	0	0	2.09142661094666	0	0	0	1.01610517501831	0	0	0	0	3.92237591743469	1.14507699012756	0	8.88852977752686	0	0	0	2.78601241111755	0	0	1.98665308952332	0	0	3.82052516937256	0	0	3.46074390411377	0	2.68393778800964	2.8364634513855	0	2.30402135848999	2.49587464332581	0	0.911171555519104	1.66178059577942	0	2.7902398109436	0	0	0.94600635766983	1.57992327213287	0	0	0	1.87115430831909	0	2.3510890007019	0	0	0	0	0	0	0	0	4.77248287200928	1.19374108314514	0	4.99507188796997	0	0	0	0	0	0	2.14195346832275	1.40521347522736	0	2.40856504440308	3.07499718666077	0	2.16761612892151	4.03445720672607	2.15843653678894	0	0	4.23823022842407	2.77519392967224	1.6556510925293	0	0	0	1.68647563457489	2.66858315467834	0	0	0	14.3535604476929	0	0	0	0	0	0	0
SSX3	1.37087857723236	1.48209464550018	0	2.61752772331238	2.39241123199463	1.52073800563812	1.61520528793335	0	2.42605066299439	0	0	1.83479654788971	0	0	0	1.9141857624054	0	0	0	0	0	0	0	0	0	0	0	1.93401765823364	0	5.01800012588501	0	0.554621875286102	0	0.570190370082855	0	0	0	0	0	0	0	0.726640522480011	0	1.82338488101959	1.10116386413574	0	2.22855162620544	0.774892151355743	0	0	0	0	1.16872799396515	0	8.7874641418457	0	0	3.72222423553467	0	1.25669515132904	0	0	0	0	0	0	0	3.37944531440735	0	4.43666124343872	0	0	0	1.3074586391449	2.08006715774536	2.30740118026733	4.44426488876343	1.70472514629364	0	0	0	0	0	2.74714398384094	0.501627147197723	0	0	0	3.21122288703918	0	11.6065082550049	0	0	0	0	4.97127103805542	2.26239514350891	3.2368438243866	0	5.22699308395386	0	0	0	0	1.57992327213287	0	0	0	1.87115430831909	0	0	5.46112823486328	0	0	0	0	0	0	0	0	0	0	0	5.66217565536499	2.2438268661499	3.30384230613709	0	0	3.8403115272522	2.36941766738892	0	0	0	0	0	1.08380806446075	0	0	1.52790379524231	1.7299063205719	0	0.925064623355865	0	0	2.19721865653992	1.15776324272156	1.68647563457489	2.66858315467834	0	0	0	5.22469568252564	0	0	0	0	0	1.06608283519745	0
CCN1	1.37087857723236	0	0	0.290836423635483	0	0	0	0	0	0	1.60669589042664	0	0	0	0	0	0	0	2.39183807373047	0.565333306789398	1.92050123214722	0	0	0	0	0	2.59799766540527	0	0	0	1.09052240848541	0	0.473406225442886	0	0	0	0	0	0	0	0	0.726640522480011	1.03621184825897	0	0.664552748203278	0	0	0	1.05485475063324	1.75339674949646	0	0	1.16872799396515	10.1423902511597	0	1.80468988418579	0	0	0	1.25669515132904	0	0	0.939977884292603	0	0	1.04019558429718	0	0	0	1.76794624328613	0	0	0	1.3074586391449	0	0	0	1.70472514629364	0	0	0	0	0	0	0	0	0	0.589610576629639	0	0	0	0	0	0	0.377646535634995	0.417929440736771	0	0	1.24633550643921	0	0	0	0	0	0.789961636066437	0	0	2.07708477973938	0	0	0	0	0	0	0	0.434280276298523	0	0	0.945910096168518	0	0	1.46814477443695	0	0	2.2438268661499	1.10128080844879	1.35334193706512	0	0	0	0	0	1.20428252220154	1.02499902248383	1.45674681663513	0	0	0	0	0	0	0	0	0	0	1.15776324272156	0	0	0	0	0	0	0	2.5330183506012	0	0	0	0	0
HEMGN	4.11263561248779	3.70523643493652	1.68262445926666	14.541820526123	7.17723321914673	10.6451654434204	6.4608211517334	13.1438112258911	6.06512641906738	20.0222454071045	0	8.25658416748047	15.3349733352661	20.857328414917	16.6502075195313	15.3134860992432	0	13.6749687194824	3.98639678955078	5.08799982070923	4.80125284194946	17.3716411590576	1.12261390686035	12.4404315948486	1.71058535575867	0	2.59799766540527	1.93401765823364	10.4994201660156	1.67266666889191	4.36208963394165	15.5294132232666	3.78724980354309	7.98266553878784	0	0	8.56933498382568	3.40145111083984	1.30955564975739	4.88933992385864	19.4959564208984	9.44632720947266	1.03621184825897	8.20523166656494	12.6265020370483	11.2101068496704	1.11427581310272	4.64935302734375	8.43883800506592	22.7941589355469	5	0	17.5309200286865	1.30869555473328	3.37979388237	6.31641435623169	0	2.2333345413208	2.11875057220459	8.79686641693115	0	5.29555082321167	5.63986730575562	4.25501298904419	4.18285322189331	3.12058687210083	10.6263647079468	1.12648177146912	2.03221035003662	8.83973121643066	6.92082118988037	0.898603081703186	0	2.6149172782898	6.24020195007324	11.5370054244995	4.44426488876343	13.6378011703491	12.1227617263794	11.378791809082	5.57202482223511	4.05421686172485	10.7566728591919	7.63963747024536	14.5471878051758	6.04512739181519	15.2821006774902	3.53766345977783	10.9311065673828	5.19111585617065	0	0	3.78195118904114	10.4419555664062	1.13293957710266	4.17929458618164	20.3615550994873	12.9473752975464	19.9413681030273	0	1.62398779392242	3.89637994766235	13.1420907974243	2.83801889419556	10.2695007324219	14.5211277008057	5.49571323394775	18.6937637329102	0	3.61620950698853	7.64103937149048	0	18.7912826538086	0	3.81949377059937	9.11988544464111	21.7426681518555	5.83224105834961	4.7295503616333	2.38624143600464	5.96870565414429	22.0221729278564	1.99802875518799	3.50003123283386	0	8.81024646759033	1.35334193706512	6.35826539993286	6.40051889419556	11.8470878601074	22.4834156036377	11.7291774749756	6.02141237258911	2.04999804496765	11.6539745330811	18.4247360229492	17.348165512085	0	3.81975936889648	0.576635420322418	4.23823022842407	30.5271320343018	13.0795345306397	8.60774803161621	13.1833124160767	5.78881645202637	5.05942678451538	5.33716630935669	0	0	6.05951452255249	0	7.22297763824463	17.731128692627	7.36877059936523	3.5247220993042	4.11984252929688	11.7269115447998	12.6044597625732
STAU2	0	0	0.841312229633331	0.581672847270966	0	0	1.61520528793335	0	0	4.29048109054565	3.21339178085327	0	0.958435833454132	1.1587405204773	0	0	2.3660831451416	0	4.78367614746094	1.1306666135788	0	1.24083149433136	0	0	1.71058535575867	1.01559329032898	0.865999221801758	7.73607063293457	0.699961364269257	3.34533333778381	0	0.554621875286102	0.473406225442886	1.14038074016571	0	2.95160245895386	1.42822241783142	1.13381707668304	0	0	0.722072422504425	0.726640522480011	3.10863566398621	0.911692440509796	1.32910549640656	1.24556744098663	3.34282755851746	0	3.16456437110901	0	3	0	0	0.654347777366638	0	1.80468988418579	0.95378851890564	0	1.41250038146973	0	9.72127437591553	0.756507277488709	3.75991153717041	2.12750649452209	2.09142661094666	0	0.885530352592468	1.12648177146912	1.01610517501831	0	0	0	0	0	3.12010097503662	1.15370059013367	0	1.70472514629364	0	1.75058329105377	4.17901849746704	0	1.34458410739899	0.694512486457825	1.50488150119782	0	1.27350842952728	0.589610576629639	0	0.865185976028442	3.28517079353333	0	0.945487797260284	0	0.755293071269989	0.835858881473541	0.904958009719849	0.539474010467529	1.66178059577942	0.87116551399231	1.62317621707916	1.94818997383118	0	0	0.789961636066437	0.605046987533569	0.610634803771973	0	1.24743616580963	1.80810475349426	0.587772250175476	2.18445134162903	1.29595053195953	1.45224869251251	1.90974688529968	1.73712110519409	1.89066684246063	1.66635453701019	1.89182019233704	1.19312071800232	1.79061162471771	0	0.999014377593994	1.75001561641693	0	1.10128080844879	0	0	0	0	0	3.90972590446472	1.20428252220154	3.07499718666077	0	1.08380806446075	2.42067432403564	0	1.52790379524231	1.15327084064484	1.05955755710602	0	0	0	1.09860932826996	2.31552648544312	1.68647563457489	2.66858315467834	0	1.23615670204163	1.51487863063812	0	0.902872204780579	0	0	1.7623610496521	0	1.06608283519745	0
SRSF9	1.37087857723236	0.741047322750092	2.52393674850464	5.23505544662476	1.19620561599731	0	1.61520528793335	0	2.42605066299439	1.43016040325165	6.42678356170654	4.58699131011963	1.91687166690826	4.52256441116333	3.02731060981751	5.74255704879761	1.1830415725708	4.27342796325684	2.39183807373047	2.82666659355164	2.5129759311676	2.48166298866272	1.12261390686035	0.77752697467804	0.855292677879334	1.01559329032898	6.00310659408569	0	2.09988403320313	2.50900006294251	2.18104481697083	2.77310943603516	3.20022630691528	2.28076148033142	7.62440967559815	8.85480785369873	0	5.66908550262451	0	0	4.33243465423584	5.81312417984009	2.07242369651794	0	1.99365818500519	1.24556744098663	0	5.42424488067627	3.43460702896118	1.75339674949646	7	1.94202864170074	4.6749119758606	4.52187013626099	6.73592948913574	4.5117244720459	0.95378851890564	6.7000036239624	0.706250190734863	1.25669515132904	3.88850975036621	5.29555082321167	8.41750144958496	4.25501298904419	2.09142661094666	2.08039116859436	7.9697732925415	4.50592708587647	4.80414581298828	4.24483919143677	1.97737753391266	1.79720616340637	0	1.3074586391449	3.12010097503662	2.30740118026733	4.44426488876343	5.11417531967163	4.54603576660156	2.6258749961853	1.39300620555878	4.90560245513916	6.04054355621338	4.5143313407898	7.97536993026733	3.6270763874054	3.82052516937256	7.07532691955566	5.04512643814087	2.59555792808533	4.04404497146606	2.68393778800964	6.61841487884522	0	7.16697597503662	8.77651882171631	4.36189794540405	4.85526609420776	2.90811610221863	8.40152072906494	8.11588096618652	7.79275989532471	1.64276134967804	2.67341375350952	1.57992327213287	3.63028192520142	5.48655366897583	4.15416955947876	4.83381509780884	7.23241901397705	3.93924975395203	5.46112823486328	5.18380212783814	1.45224869251251	1.90974688529968	5.64564323425293	1.89066684246063	4.99906349182129	1.89182019233704	1.19312071800232	7.16244649887085	1.46814477443695	2.99704313278198	2.62502336502075	0	2.20256161689758	2.70668387413025	1.271653175354	3.8403115272522	0.789805889129639	0	4.88715744018555	2.40856504440308	2.04999804496765	2.91349363327026	8.59134578704834	6.38856315612793	6.47530937194824	6.05584669113159	5.53858327865601	1.05955755710602	5.91671323776245	1.08996117115021	6.45581150054932	4.39443731307983	6.83196115493774	1.68647563457489	1.33429157733917	0	3.70847010612488	4.33861255645752	4.78452014923096	6.32010507583618	3.79952764511108	0	5.2870831489563	3.29126620292664	2.1321656703949	3.30924367904663
GRSF1	4.11263561248779	3.70523643493652	9.25443458557129	6.39840126037598	5.98102760314941	1.52073800563812	4.84561586380005	2.19063520431519	7.27815198898315	4.29048109054565	9.64017486572266	4.58699131011963	1.91687166690826	1.1587405204773	7.56827640533447	7.65674304962158	7.09824991226196	9.40154075622559	10.364631652832	8.47999954223633	4.80125284194946	4.96332597732544	8.98091125488281	4.66516208648682	8.55292701721191	13.2027130126953	8.65999221801758	7.73607063293457	13.2992658615112	6.69066667556763	4.36208963394165	11.0924377441406	15.6224060058594	11.9739980697632	3.81220483779907	7.37900638580322	17.1386699676514	7.93671941757202	5.23822259902954	6.11167478561401	2.16621732711792	7.26640558242798	4.14484739303589	2.73507738113403	5.31642198562622	1.24556744098663	8.91420650482178	6.19913721084595	3.16456437110901	9.6436824798584	7	3.88405728340149	7.01236772537231	6.5434775352478	5.40767049789429	9.92579364776611	16.2144050598145	10.4222278594971	5.65000152587891	3.77008557319641	13.6097841262817	15.8866529464722	16.9196014404297	12.0558700561523	5.22856664657593	13.5225429534912	7.9697732925415	6.7588906288147	15.2415781021118	9.72370433807373	8.8981990814209	17.6521587371826	8.65405082702637	0	5.20016813278198	9.22960472106934	0	6.81890058517456	3.03069043159485	11.378791809082	6.96503067016602	10.1355419158936	4.70604419708252	9.72317504882812	4.51464414596558	3.02256369590759	8.27780437469482	7.07532691955566	10.9302654266357	3.46074390411377	0.821292698383331	0	8.50938987731934	1.74032604694366	6.79763746261597	3.76136493682861	8.14462184906006	7.01316165924072	5.40078687667847	6.09903001785278	5.68111658096314	12.6632347106934	8.21380710601807	4.73003149032593	7.10965442657471	6.05046987533569	3.66380882263184	4.15416955947876	3.74230861663818	6.32836675643921	5.87772274017334	3.27667689323425	7.12772798538208	4.35674619674683	9.54873466491699	1.30284082889557	5.67200040817261	5.83224105834961	6.62137079238892	11.931206703186	1.79061162471771	4.40443420410156	6.99310064315796	7.87507009506226	0	9.91152667999268	9.47339344024658	10.173225402832	14.2104320526123	10.2674760818481	5.62085390090942	3.90972590446472	8.42997741699219	3.07499718666077	4.37024021148682	5.41904020309448	9.68269729614258	10.792181968689	3.81975936889648	9.80280208587646	4.23823022842407	8.32558155059815	2.17992234230042	8.60774803161621	4.39443731307983	9.26210594177246	15.178279876709	4.00287485122681	6.57471084594727	3.70847010612488	6.05951452255249	14.3535604476929	8.12584972381592	10.1320734024048	2.45625686645508	0	7.405348777771	9.59474563598633	3.43758010864258
